x_error,y_error,x,y,linear_velocity,angular_velocity
0.3346246556378373,-0.49815665288554545,-0.6671027541160583,5.0047526359558105,0.6260588985341012,4.324718480968929
0.34157350094328,-0.5103313852063218,-0.6671027541160583,5.0047526359558105,0.6290992787929827,4.300103610149295
0.34817098272488367,-0.5224045183683854,-0.6671035289764404,5.004752159118652,0.6318675266858793,4.271392194332175
0.35456580868699505,-0.5338996755971026,-0.6672590374946594,5.004277229309082,0.63614738442576,4.210313507364178
0.36049355438576614,-0.5432905046347312,-0.6673098206520081,5.001803874969482,0.6461526109197878,4.038554337848435
0.3666127649133767,-0.5517457572464712,-0.6679190993309021,4.9985032081604,0.656363731657585,3.8451613008381575
0.37229297066106304,-0.5581787663060389,-0.6684607863426208,4.993290901184082,0.6682951625928798,3.5879391745105687
0.37825160030463834,-0.5629424573930946,-0.6696563959121704,4.986522197723389,0.682525652239717,3.246734686076722
0.38323978700426964,-0.5642258908435789,-0.6702608466148376,4.976388454437256,0.6975410245809022,2.801240763156225
0.38681243768895024,-0.5660327015319266,-0.6698325276374817,4.966895580291748,0.7092621078858535,2.350245913337371
0.38925820037960934,-0.5660250896443646,-0.6686632633209229,4.955708026885986,0.7183061203584152,1.850424074439692
0.3893832468231122,-0.5653480970928557,-0.665562093257904,4.943973064422607,0.7227886153326613,1.355258061988895
0.387035531487825,-0.562350139418248,-0.6603795289993286,4.930041313171387,0.7224182939661226,0.8636690873084563
0.38333951669552635,-0.560302046142735,-0.6542422771453857,4.9171857833862305,0.7180168131379021,0.47733551168316624
0.37680989196801995,-0.5553421410046777,-0.6456669569015503,4.901546955108643,0.7098662413865342,0.08134832490312216
0.3646634737976504,-0.5428453563078577,-0.6318719983100891,4.878501892089844,0.6953156675352543,-0.340418039692752
0.3572121789259699,-0.5396133273384534,-0.6231706142425537,4.864854335784912,0.6845107978441128,-0.545458904807129
0.3458944317786383,-0.5316015961526537,-0.6110022068023682,4.846561908721924,0.6705276684652708,-0.7306064046243571
0.3350203010271978,-0.5251414595248391,-0.5996775031089783,4.829957962036133,0.657568504560893,-0.8435528563296699
0.3232589530952439,-0.5177985432706338,-0.5878660082817078,4.812610149383545,0.6449829195927338,-0.8731702678507192
0.3122255955745842,-0.5114233588346115,-0.577182948589325,4.796370983123779,0.6340597226944462,-0.8226718150192397
0.30338197610292605,-0.5076065687356177,-0.5690897703170776,4.782833099365234,0.6247096554508738,-0.778024788693713
0.28853814355504614,-0.4925432218864527,-0.5553959012031555,4.758193492889404,0.6104108050332578,-0.6398646417917447
